su_id,std_dem,avg_plan_c,std_plan_c,avg_prof_c,std_prof_c,dis2river,land cover,dis2faults,avg_slope,std_slope,lithology,medi_aspec
12950,101.9875565,32.32984161,17.7155323,10.81108761,6.342827797,4869.534739,3,11992.56102,26.9142704,9.101053238,4,146.8420715
12951,77.93981934,34.58739471,20.16471672,14.08733177,6.925876617,4630.373993,1,12410.7509,26.94448662,11.16540909,4,74.11110687
12952,128.2978668,32.2658844,19.54627228,9.194825172,5.202788353,5288.439355,3,4601.928995,22.68313408,7.824753284,4,242.2619781
12953,173.8905334,20.14006424,12.76984406,7.910651684,4.920573235,1909.464314,3,9161.456585,30.5873127,7.318434715,5,227.4895477
12954,37.47733307,28.86111069,15.72228909,8.942976952,5.546926022,2510.543033,3,25428.33628,19.87918282,7.480757713,4,177.1373138
12955,38.4862709,35.89731216,17.43001366,10.0720253,5.972961426,2568.612206,3,25261.62214,20.45450401,7.771744728,4,54.33237457
12956,46.99338531,36.82098007,18.10904121,13.31764126,6.005318642,6029.208158,3,33538.8749,23.97066689,12.36585903,4,139.1849213
12957,53.71994019,37.73219299,22.4542141,4.655539513,2.86111474,2994.72776,3,22145.30182,9.462331772,5.121134281,4,55.00798035
12958,69.53442383,40.08190155,25.51838303,6.392393589,3.574447393,2969.79962,3,21343.37944,14.61200142,6.514509201,4,56.92932129
12959,51.12336349,32.19700241,26.05664253,7.051024914,3.510561228,2617.23203,3,20823.45515,18.83436966,6.8584795,4,336.6147766
12960,103.4525604,37.94557571,22.0542469,9.089784622,5.372585297,2050.29467,3,6056.831481,21.6891346,8.277178764,2,267.3370056
12961,142.549057,28.77770615,17.9253788,11.00821972,5.468157291,9093.987069,3,3517.639525,30.86772537,8.090086937,5,126.6941452
12962,116.0106354,32.01897812,18.18551064,12.73312187,6.822871208,6885.549318,1,8590.683106,30.65990829,10.50154877,4,100.2401733
12963,127.6261139,27.69314766,16.48793983,10.0006237,6.029901028,1816.798971,3,16087.09695,30.35808945,9.523024559,4,207.0407257
12964,45.05733109,32.394207,18.59461212,10.94966888,5.448188782,4197.251694,3,18396.725,22.17570305,10.01447392,4,154.2339783
12965,89.74107361,44.92345428,28.88788033,9.714647293,5.503919601,6112.31445,1,20303.22919,28.79710388,8.349729538,4,327.4074097
12966,90.3157959,29.60585594,23.99677467,7.451933861,4.309401035,7266.659593,3,33148.48215,22.25909615,7.216415405,4,36.25383759
12967,107.2841415,22.76479912,14.95270061,7.79729414,4.07415247,6146.922588,3,28959.58541,21.3212986,8.398330688,4,146.3099365
12968,105.0332794,27.47104645,14.48237324,9.782887459,5.843961716,7297.436408,3,887.1544349,28.39076233,7.808658123,5,139.4048309
12969,129.2166443,38.63196564,27.31837273,9.994268417,5.346989155,8746.628937,3,3465.39469,27.93471718,8.743897438,5,306.8699036
12970,132.6854095,25.32295418,16.57705307,9.64160347,6.263427258,6402.081005,1,9263.796185,30.99919128,8.677411079,4,233.0544128
12971,131.8915405,27.84275818,16.13436127,7.583125591,4.216533661,3732.83211,3,332.8836915,19.46301079,6.783916473,4,70.64100647
12972,181.159256,22.49770164,16.98993683,11.74459839,8.055622101,429.5462671,1,3694.397337,33.38061142,13.14995956,4,77.61923981
12973,67.66950989,30.24429893,18.58662796,8.63007164,4.721460819,97.46855048,3,4231.188758,23.95991516,8.823613167,4,257.0848694
12974,240.9598999,28.8969326,17.42544365,10.29808426,5.638900757,1324.464259,3,5465.559866,28.3155632,10.44856548,2,302.9468994
12975,81.57632446,25.17982292,21.86189651,12.32794285,7.727655888,4771.982886,1,18964.46344,34.34202957,8.991042137,4,331.9332275
12976,156.5736694,34.46405411,26.1938076,10.24006176,6.450087547,5089.908363,3,19301.70248,28.84184837,9.446162224,4,50.32295227
12977,100.7305527,36.91023254,24.21736908,9.966266632,5.911315918,5921.204244,3,20136.09337,23.90611649,8.807314873,4,88.33525085
12978,112.9335861,20.06994057,15.04420376,6.263271332,3.803794384,2058.445165,3,26006.10733,22.84418869,5.450759888,4,248.7494965
12979,109.776886,26.71581841,17.05323029,6.495403767,4.257282257,2308.321167,3,22693.45146,16.08332825,7.717769146,2,99.86580658
12980,79.04174042,24.84684944,15.58258533,4.845092773,3.369057178,1621.831403,3,20047.04677,15.04366779,6.413555145,10,96.84277344
12981,162.0742798,32.81911087,22.81112099,8.253833771,4.588992119,1261.698915,3,18448.84622,23.52803802,8.912732124,4,45.49821091
12982,98.28116608,36.01234055,21.42832947,9.714471817,5.779659748,603.3909681,3,13608.08531,23.01208305,8.134502411,4,269.7371826
12983,34.48391724,27.99683952,18.82566071,8.399400711,3.442066193,2191.612518,3,25594.90899,20.08542442,7.944989204,4,226.5481567
12984,60.50608826,19.97743225,14.81702328,6.858252525,3.79795742,6065.516069,3,33656.25428,22.93303871,8.003141403,4,300.8014526
12985,99.89479065,47.18223953,27.04064178,8.939844131,4.39913702,6429.282778,3,33982.04528,22.17254639,7.238455296,4,298.4994507
12986,60.61683273,38.0748024,24.75792313,14.620368,9.044718742,6902.95706,1,8648.587134,31.47897911,11.13933372,4,276.8754272
12987,94.4446106,47.42010498,21.89235878,9.563290596,5.741564274,5702.436278,3,3974.10363,21.50831413,7.945363522,4,283.5704346
12988,92.09171295,37.79711151,27.07863045,9.370224953,5.521003723,4962.699109,3,3580.294651,24.0186367,7.950268269,4,48.23453522
12989,104.1890335,27.28125,17.05041504,7.451025963,4.539027691,8685.89299,3,2424.480513,22.96715355,6.239483833,5,246.2684631
12990,125.5152664,46.81135178,25.84403419,9.791525841,5.187296391,8778.252305,3,3266.433162,30.17389679,8.62919426,5,54.06005096
12991,219.7506561,41.89782715,28.80342102,9.379907608,5.472495079,3385.42506,1,14243.99009,29.9303112,8.166948318,4,315
12992,54.15587997,34.97393036,25.16370964,8.739508629,5.001595974,6825.217004,3,21030.627,24.23085785,9.015392303,4,39.92039108
12993,128.8198395,35.40115356,27.19758987,7.845837116,4.00695467,6002.427826,3,20235.24837,22.01831818,6.989055634,4,312.8789063
12994,26.37519264,39.12579727,28.63171005,7.479319096,3.542017698,5579.306215,3,27733.81823,18.03971481,6.182306767,2,31.67546844
12995,40.74137878,46.06608963,24.06269646,7.349364758,4.319565773,5283.337125,3,27419.83318,15.45519924,6.129275799,2,329.0362549
12996,55.22694397,24.33079529,14.7050066,9.658650398,5.061361313,5463.930358,3,27193.8506,23.38030434,9.770724297,2,218.9458008
12997,182.7318268,22.46973801,12.65090752,7.974002361,5.230026722,1123.558806,3,5261.573054,27.91344643,8.475583076,2,237.1886292
12998,132.4732666,28.63541985,17.10922813,10.26841259,6.57813406,3212.345123,3,17406.11147,26.13441467,8.624750137,4,117.1949539
12999,28.03949547,40.75780487,17.20057869,10.99657822,4.961421013,61.62256582,3,16752.11309,19.63752937,9.018670082,4,184.5739136
13000,12.56891441,66.78996277,17.13256454,10.18033123,4.645606995,249.522052,1,16756.27217,15.6261549,6.176804543,4,49.89909363
13001,48.56352234,34.24007416,17.18443871,10.52608585,6.261998177,631.8868805,3,16382.75726,19.30052757,9.516469002,4,226.4504547
13002,25.81272316,29.3185463,27.53744507,4.649639606,2.511678696,2733.840272,3,13260.20115,13.80929089,4.126912117,4,18.86899567
13003,77.21531677,34.51046371,17.88508415,9.879583359,6.123448372,941.7125106,3,2037.727491,22.4458,7.84759,4,202.5831757
13004,85.79580688,32.31021881,19.77525139,9.635868073,5.703186512,7596.94348,3,1603.514976,25.40454865,8.572001457,5,271.6998291
13005,140.2025604,26.61283684,18.53119659,9.269012451,5.736908436,5992.689448,1,10105.21031,29.44851303,8.572975159,4,282.3906555
13006,181.603714,22.45612526,15.46643829,9.380519867,5.104454517,5471.936977,1,11004.30085,27.70420265,10.40758228,4,75.29169464
13007,101.5931625,30.62166023,18.71738815,8.572776794,4.994642258,4597.09722,3,1215.779669,19.28424454,7.668162346,4,112.6198654
13008,65.75236511,52.73299408,28.43735504,4.243639946,2.507627487,1943.539811,3,21248.44949,9.212461472,4.505436897,2,23.19859314
13009,39.77576065,68.2540741,18.92980385,8.87976265,4.715284348,203.1195913,3,17180.36777,13.06817341,5.901391506,4,330.5517273
13010,144.005661,38.86011124,31.3632431,7.331716537,4.350017548,872.4234738,3,17611.71152,21.83783722,8.58932209,4,21.55194092
13011,78.43679047,26.95861816,15.19954681,7.310129642,3.88113308,1016.175407,3,15713.13737,16.9720993,7.842003345,4,223.3634186
13012,128.1214294,24.3965168,15.28809357,9.372553825,5.556632042,4664.256581,3,1828.610947,29.90997505,9.110962868,2,140.280838
13013,115.8079224,20.15948677,10.77390766,6.819366932,3.80803299,4909.453837,3,8912.095843,24.16919899,7.001124859,4,213.0835876
13014,106.4791718,28.80970955,19.15267372,13.43187141,7.629995346,610.9764406,3,14893.91281,32.68661499,12.5856905,4,168.6264038
13015,91.14273071,23.58112907,17.02894402,6.81948185,4.157838821,6605.876542,3,33804.09653,23.30069733,5.480432987,4,262.2213745
13016,56.57899475,25.69468498,14.44991684,7.755334854,4.225028515,4945.076535,3,26537.70762,19.19748878,6.945542336,2,225.5672607
13017,154.361618,24.72440147,14.72027874,9.329684258,5.786412239,435.7033128,3,18317.10342,27.92024994,8.857705116,4,122.1446991
13018,147.7110596,23.96909523,21.54347038,7.425234795,4.464825153,3336.903988,3,13845.09608,27.63319969,9.433350563,4,41.55778503
13019,224.8826141,39.85357666,28.91749001,11.10070419,6.749272346,2098.576273,3,11708.08694,31.2931881,10.81889153,4,273.3664551
13020,49.735466,30.84520149,20.18796921,8.276922226,5.373944759,314.0494756,3,2621.992712,17.27184486,10.50357628,2,233.880661
13021,176.9455261,26.41464424,15.73511124,10.78469753,7.298875332,889.3804446,3,5740.197713,27.6344223,11.09450531,4,141.8427734
13022,54.63446045,33.83375168,23.53475189,13.61127758,7.669681549,4279.515056,3,18472.61641,26.83897591,11.32352448,4,326.2721863
13023,93.14788055,26.93292046,14.96718407,9.07015419,5.013044357,5848.418685,3,33500.92756,22.39017105,8.333167076,4,292.9271851
13024,45.27128601,31.77555084,19.35639,9.754691124,5.664748192,5538.858737,3,33119.2356,21.29232979,9.919368744,4,144.8193054
13025,79.86534119,26.49617195,17.59004021,7.06338644,4.445374012,7362.406399,3,30326.73896,18.26074982,8.836172104,4,100.2130737
13026,10.43859577,43.17486572,5.092402935,8.069247246,3.120058537,5151.216281,3,27022.22091,12.47772312,5.126973629,2,259.6264954
13027,58.40768814,50.61069489,27.23884392,8.351472855,4.205100536,4972.00524,3,27204.43441,22.43627167,8.449983597,2,54.54497147
13028,102.1757507,36.45591354,26.25092125,9.710504532,5.950093746,189.1267196,1,18141.3602,24.83018494,10.26793861,4,294.9486389
13029,126.0224838,32.82521057,25.78809166,9.136120796,6.208723068,9157.746456,3,3925.291547,31.85583305,7.341299057,5,53.04772186
13030,148.4371185,36.18164444,26.40561867,8.008367538,4.909292698,5988.70979,1,10818.85164,27.86985397,7.607030392,4,51.21563721
13031,169.6447754,30.27408981,17.95146942,10.38451385,6.384342194,5262.020105,1,12258.4629,31.67836952,8.181262016,4,271.4237061
13032,130.1129456,27.26608658,20.88930321,10.35777473,6.529827118,5479.318612,1,11740.56815,29.37033272,8.678481102,4,67.77037811
13033,100.5958939,29.19587708,18.38179398,9.75918293,6.034374714,3604.337284,3,10015.86972,27.546978,9.002651215,4,271.5765381
13034,149.8262329,31.79588127,17.87048149,9.773928642,5.964212418,4929.673059,3,8591.931781,24.33076477,9.152106285,4,279.1888428
13035,93.04415894,29.58398628,17.79102516,10.553442,5.753767967,6700.170413,3,6258.20938,27.50255013,8.449933052,4,177.6780396
13036,84.83359528,28.74415779,15.85570049,6.898991108,4.301255226,2235.432359,3,1855.938644,20.43457794,5.692442417,4,256.7690735
13037,115.1363754,24.33707619,14.74655533,8.937932014,5.611330509,1586.104578,1,15831.96675,31.14627075,7.201589584,4,307.5023193
13038,117.3411331,29.53786087,20.25882912,9.289980888,6.057284355,3653.913987,1,17844.30562,29.64216805,8.205163002,4,290.8920593
13039,109.7445679,26.40495682,17.50403976,8.703093529,4.192788124,2625.149504,3,25050.79496,23.6389389,7.461728573,4,51.75862122
13040,77.7350235,26.84633446,16.37966347,8.373286247,4.379823685,4809.257542,3,32363.61565,20.88401604,6.831532478,4,182.4582214
13041,100.2971878,20.63937187,14.66274548,8.707003593,5.531649113,1651.609065,3,19430.78152,23.92787361,9.385639191,4,193.1340332
13042,60.92539597,36.30252838,27.55760765,6.574777603,3.868696213,299.4324838,3,17690.17723,15.81328106,6.395088196,4,21.74184799
13043,93.73081207,32.81515503,23.80909729,6.990804672,4.331475258,2353.212699,3,5747.966559,17.09205818,5.667189598,2,74.12604523
13044,165.3926086,49.91056442,24.89421463,9.957099915,5.266723156,1035.874047,3,3959.597375,20.87647057,7.639703274,2,37.77568436
13045,101.9562836,31.56332588,22.66526031,10.57414341,6.485669613,5040.721269,1,1439.579517,26.52132797,10.4069519,2,276.7546997
13046,97.38602448,34.10755157,23.38066101,10.09690666,5.851748943,721.5660642,1,14973.90549,28.35480499,8.039479256,4,311.1699524
13047,123.0475998,31.49094772,22.15667152,10.36240768,5.930685043,4704.534287,3,18900.38798,27.10068703,8.453257561,4,254.5856018
13048,106.1277313,22.68638611,18.98421097,6.157428741,4.009678841,4199.446304,3,28707.17193,18.30746651,6.628630161,4,74.47589111
13049,26.1455307,47.26710129,26.40110588,7.612838268,4.35099268,591.5190422,3,16797.04343,12.8415575,5.774585247,4,45
13050,210.629715,20.05842209,12.04172134,6.647152424,4.084349155,2047.583957,3,15127.80745,24.00066948,6.998124599,4,238.706955
13051,43.71780014,48.09443665,27.29023933,7.073251724,3.036666393,2921.978473,3,13172.36494,14.56344414,4.82563591,4,329.931427
13052,92.00443268,52.93410873,26.07176971,8.35753727,4.415475845,2234.148504,3,5482.214478,15.88043594,6.508224487,2,273.6334839
13053,83.220047,39.82151413,25.04003716,9.045707703,4.921689987,1967.209727,3,5005.699788,18.77473831,6.870705605,2,308.3674927
13054,98.25852966,30.33250999,16.92730713,8.029724121,4.631919861,8008.14603,3,2413.180088,22.37081718,6.83694315,5,240.1842499
13055,141.6598816,44.85950089,28.3442955,9.853675842,6.5296278,5402.120653,1,11597.11332,31.80961418,7.524310112,4,35.43395996
13056,241.8508911,29.72509384,16.81607246,9.172125816,4.949819565,1750.675319,3,8697.259465,24.49708557,7.732202053,5,216.9829102
13057,119.7929535,41.27903366,28.52059174,9.225191116,5.413765907,4326.751053,3,18520.60973,27.62462807,7.48197937,4,47.18867111
13058,134.9480133,18.51668739,12.45324898,8.277926445,5.167298317,1026.937698,3,19167.14825,23.94800758,8.17446804,4,178.1523895
13059,83.94410706,43.55953598,24.54365349,10.33911133,5.252186298,8173.016055,3,2227.376922,25.05169487,7.676689148,5,293.071106
13060,68.18755341,31.15157318,17.90428543,10.35695171,5.167896271,101.712695,3,13912.36496,21.32243919,7.984667778,4,213.1725616
13061,56.20052719,27.65377617,14.3109827,7.637996197,4.126810551,391.76555,3,4536.79749,20.21616936,7.07998991,4,208.3502808
13062,89.28337097,27.17658043,16.87548637,10.80037498,5.659005165,56.43817559,3,7131.911019,26.87112808,10.38501453,5,116.0534973
13063,227.5571747,22.53679657,11.69068527,8.918021202,5.427849293,1178.632943,3,8336.94022,28.16521263,9.167717934,5,297.9289856
13064,106.7252884,35.30331802,24.56550789,9.430169106,5.964778423,2077.132836,3,25417.8514,26.68793488,8.919538498,4,53.843853
13065,70.37000275,21.1609993,16.52149582,8.087330818,4.691065788,1569.772311,3,26024.45918,22.23056984,8.080769539,4,199.1556091
13066,28.18829155,38.14634323,23.67743111,7.493174553,3.772506714,4874.082738,3,26764.86605,17.62684631,5.924176693,2,310.3098755
13067,93.25025177,26.60737419,23.10998726,8.594068527,5.135901928,3877.245744,3,27409.74131,24.85540771,9.514780045,2,53.23561859
13068,50.8496666,28.02203178,18.57544327,12.1374321,5.233768463,6226.424594,3,21696.82012,22.83118629,11.62316132,4,175.1281128
13069,62.64642334,34.75494003,27.72006416,9.257925034,5.30526638,4142.506694,3,26511.17755,22.74026299,10.2830534,2,38.5583992
13070,106.893158,23.1137104,15.29565716,6.689144611,4.016764641,3849.688323,3,23091.69819,20.15140915,8.514956474,4,112.49366
13071,141.5118103,23.8537674,16.21289253,10.31069851,5.940358639,1879.171649,3,15851.62549,29.96385193,8.911142349,4,160.0168915
13072,92.56290436,30.46977043,16.04851723,8.309217453,4.554994106,2151.831108,3,1955.089288,19.49922752,6.642055035,4,166.5042725
13073,35.22603226,31.0155735,15.98449612,11.72417545,4.954441547,5180.408063,3,22625.83155,21.7176075,7.64934206,4,193.7994843
13074,118.236351,45.16230392,27.33038521,8.78038311,5.347924232,4565.116976,3,29068.49353,17.37846756,9.415729523,4,307.875
13075,83.0803833,51.53048325,28.54394722,9.089850426,5.319730759,5492.870763,3,28882.1812,22.29249954,8.887450218,4,329.5602722
13076,63.29621124,26.55486107,17.84966469,7.26563549,4.051730156,4346.578371,3,25536.11505,22.86380577,6.452003002,2,291.256958
13077,29.14660835,39.70456314,18.82616234,6.854988575,4.351455212,2107.570895,3,7158.460344,11.71262455,6.93477869,2,180
13078,88.29490662,43.56994247,26.24943924,9.100707054,4.88092804,2285.135289,3,6577.747504,21.56254196,7.963350773,2,59.32271957
13079,74.30893707,46.06360626,28.24235916,8.742175102,5.632514954,6128.13226,3,21627.45349,21.74839783,9.021229744,4,335.9244995
13080,116.9682541,24.75018501,17.7140789,7.200016499,4.571585178,1263.515889,3,28546.33631,22.78638077,7.407618999,4,270
13081,143.5281677,31.58159447,19.3150692,7.631271362,4.697637558,1248.357103,3,4072.398204,19.84717751,6.826349735,2,83.36748505
13082,57.07071686,33.60755157,18.22466469,6.826032162,4.624254704,176.2486755,3,14406.12858,15.88829422,8.549609184,4,226.3631592
13083,91.06617737,35.00531006,23.34513092,8.282172203,4.603585243,6395.004266,3,21243.03758,22.40293694,7.696177006,4,288.071106
13084,37.74351883,54.19339371,29.65142822,11.12436485,6.857631207,5852.530691,3,21934.93077,24.34356308,10.76830578,4,21.50143433
13085,5.474015236,48.27053833,22.13760948,5.105799198,2.415441275,5737.05861,3,22080.72779,7.352450848,3.893837452,4,270
13086,29.05488014,28.73333359,15.4730072,7.188776493,4.386712074,5463.204644,3,22332.1715,15.85319042,6.379227161,4,230.57547
13087,114.2899857,30.56656265,17.78912926,9.108312607,5.33150816,4209.695563,3,23544.18252,24.46518517,7.766861439,4,291.1398315
13088,105.0667877,23.09322357,14.38432598,6.204037189,4.014836788,4089.469665,3,25947.11368,20.0675621,8.574735641,2,240.7086334
13089,126.4806824,28.99979591,17.63168526,11.4037056,7.02459383,1755.501043,3,15947.50637,30.22764206,9.688881874,4,223.1483459
